session;contrat_etab;cod_uai;g_ea_lib_vx;dep;dep_lib;region_etab_aff;acad_mies;ville_etab;lib_for_voe_ins;select_form;fili;lib_comp_voe_ins;form_lib_voe_acc;fil_lib_voe_acc;detail_forma;g_olocalisation_des_formations;capa_fin;voe_tot;voe_tot_f;nb_voe_pp;nb_voe_pp_internat;nb_voe_pp_bg;nb_voe_pp_bg_brs;nb_voe_pp_bt;nb_voe_pp_bt_brs;nb_voe_pp_bp;nb_voe_pp_bp_brs;nb_voe_pp_at;nb_voe_pc;nb_voe_pc_bg;nb_voe_pc_bt;nb_voe_pc_bp;nb_voe_pc_at;nb_cla_pp;nb_cla_pc;nb_cla_pp_internat;nb_cla_pp_pasinternat;nb_cla_pp_bg;nb_cla_pp_bg_brs;nb_cla_pp_bt;nb_cla_pp_bt_brs;nb_cla_pp_bp;nb_cla_pp_bp_brs;nb_cla_pp_at;prop_tot;acc_tot;acc_tot_f;acc_pp;acc_pc;acc_debutpp;acc_datebac;acc_finpp;acc_internat;acc_brs;acc_neobac;acc_bg;acc_bt;acc_bp;acc_at;acc_mention_nonrenseignee;acc_sansmention;acc_ab;acc_b;acc_tb;acc_tbf;acc_bg_mention;acc_bt_mention;acc_bp_mention;acc_term;acc_term_f;acc_aca_orig;acc_aca_orig_idf;pct_acc_debutpp;pct_acc_datebac;pct_acc_finpp;pct_f;pct_aca_orig;pct_aca_orig_idf;pct_etab_orig;pct_bours;pct_neobac;pct_mention_nonrenseignee;pct_sansmention;pct_ab;pct_b;pct_tb;pct_tbf;pct_bg;pct_bg_mention;pct_bt;pct_bt_mention;pct_bp;pct_bp_mention;prop_tot_bg;prop_tot_bg_brs;prop_tot_bt;prop_tot_bt_brs;prop_tot_bp;prop_tot_bp_brs;prop_tot_at;lib_grp1;ran_grp1;lib_grp2;ran_grp2;lib_grp3;ran_grp3;list_com;tri;cod_aff_form;detail_forma2;lien_form_psup;taux_acces_ens;part_acces_gen;part_acces_tec;part_acces_pro;etablissement_id_paysage;composante_id_paysage
2023;Public;0860703X;I.U.T. Poitiers;86;Vienne;Nouvelle-Aquitaine;Poitiers;Poitiers;BUT - Métiers de la Transition et de l'Efficacité Énergétiques (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);formation sélective;BUT;I.U.T. Poitiers - BUT - Métiers de la Transition et de l'Efficacité Énergétiques (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BUT - Production;Métiers de la Transition et de l'Efficacité Énergétiques;;46.5616, 0.38766;50;557;77;523;;259;16;185;30;0;0;79;34;7;1;2;24;446;7;;;237;13;157;21;0;0;52;383;38;2;37;1;19.0;37.0;38.0;;5;34;14;20;0;4;0;8;20;5;1;0.0;11;15;0;;;21;21;50.0;97.0;100.0;5.0;62.0;62.0;0.0;15.0;89.0;0.0;24.0;59.0;15.0;3.0;0.0;41.0;32.0;59.0;44.0;0.0;0.0;202.0;13.0;128.0;19.0;0.0;0.0;53.0;Autres candidats;277.0;Bacheliers technologiques toutes series;167.0;;;Liste d'appel propre à cette formation;1_universités;10602;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=10602;86.0;62.0;38.0;0.0;hlX1r;
2023;Public;0331766R;Université Bordeaux Montaigne;33;Gironde;Nouvelle-Aquitaine;Bordeaux;Pessac;Licence - Arts - Parcours Licence 1 Design;formation sélective;Licence;Université Bordeaux Montaigne - Licence - Arts - Parcours Licence 1 Design;Licence - Arts-lettres-langues;Arts;Licence 1 Design;44.7966, -0.61747;38;1116;872;1116;;607;96;187;32;39;12;283;0;0;0;0;0;1115;0;;;607;96;187;32;38;12;283;190;38;33;38;0;6.0;32.0;32.0;;11;27;18;3;6;11;0;5;11;7;4;0.0;14;2;6;;;15;15;16.0;84.0;84.0;87.0;56.0;56.0;0.0;41.0;71.0;0.0;19.0;41.0;26.0;15.0;0.0;67.0;52.0;11.0;7.0;22.0;22.0;92.0;18.0;35.0;6.0;14.0;3.0;49.0;Tous les candidats;365.0;;;;;Liste d'appel propre à cette formation;1_universités;13689;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=13689;26.0;68.0;26.0;6.0;Mz90U;
2023;Public;0632084Y;Université Clermont Auvergne;63;Puy-de-dôme;Auvergne-Rhône-Alpes;Clermont-Ferrand;Clermont-Ferrand;Licence - Portail Sciences pour la santé - Réadaptation : accès Ergothérapie, Orthoptie et Masso-kinésithérapie;formation non sélective;Licence;Université Clermont Auvergne - Licence - Portail Sciences pour la santé - Réadaptation : accès Ergothérapie, Orthoptie et Masso-kinésithérapie;Licence - Sciences - technologies - santé;Sciences pour la santé;mineure Psychologie - Réadaptation : accès Ergothérapie, Orthoptie et Masso-kinésithérapie;45.759, 3.08926;40;1532;1220;1532;;733;89;95;17;4;3;700;0;0;0;0;0;1527;0;;;733;89;95;17;4;3;695;316;40;31;40;0;7.0;35.0;36.0;;3;39;39;0;0;1;0;7;14;16;2;0.0;32;0;0;;;28;28;18.0;88.0;90.0;78.0;72.0;72.0;0.0;8.0;98.0;0.0;18.0;36.0;41.0;5.0;0.0;100.0;82.0;0.0;0.0;0.0;0.0;314.0;27.0;0.0;0.0;0.0;0.0;2.0;Tous les candidats;832.0;;;;;Liste d'appel commune à plusieurs formations;1_universités;36394;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36394;26.0;100.0;0.0;0.0;K4lR3;
2023;Public;0911990U;I.U.T. d'Evry Val d'Essonne;91;Essonne;Ile-de-France;Versailles;Evry-Courcouronnes;BUT - Management de la Logistique et des Transports;formation sélective;BUT;I.U.T. d'Evry Val d'Essonne - BUT - Management de la Logistique et des Transports;BUT - Service;Management de la Logistique et des Transports;;48.6268, 2.43169;40;689;179;583;;171;33;223;93;33;15;156;106;8;29;10;59;240;3;;;79;11;105;37;7;3;49;174;36;9;34;2;6.0;31.0;32.0;;5;26;11;12;3;10;0;6;16;3;1;0.0;9;8;3;;;12;20;17.0;86.0;89.0;25.0;46.0;77.0;0.0;19.0;72.0;0.0;23.0;62.0;12.0;4.0;0.0;42.0;35.0;46.0;31.0;12.0;12.0;54.0;11.0;73.0;25.0;5.0;3.0;42.0;Autres candidats;120.0;Bacheliers technologiques toutes series;118.0;;;Liste d'appel propre à cette formation;1_universités;10963;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=10963;39.0;48.0;49.0;3.0;RN4E6;
2023;Public;0750663N;Lycée Chaptal;75;Paris;Ile-de-France;Paris;Paris  8e  Arrondissement;CPGE - MPSI;formation sélective;CPGE;Lycée Chaptal - CPGE - MPSI;Classe préparatoire scientifique;MPSI;;48.8817, 2.31967;144;6183;1863;6183;3150;5542;705;5;3;2;2;634;0;0;0;0;0;4880;0;3150;4025;4599;531;1;1;0;0;280;1398;146;41;146;0;10.0;119.0;121.0;28;38;144;144;0;0;2;0;0;3;48;89;4.0;144;0;0;2;0;36;127;7.0;82.0;83.0;28.0;25.0;88.0;1.0;26.0;99.0;0.0;0.0;2.0;33.0;62.0;3.0;100.0;100.0;0.0;0.0;0.0;0.0;1391.0;187.0;0.0;0.0;0.0;0.0;7.0;Tous les candidats;2166.0;;;;;Liste d'appel propre à cette formation;2_Lycées;8991;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=8991;29.0;100.0;0.0;0.0;;
2023;Public;0110019L;Lycée Jacques Ruffié;11;Aude;Occitanie;Montpellier;Limoux;BTS - Services - Gestion de la PME;formation sélective;BTS;Lycée Jacques Ruffié - BTS - Services - Gestion de la PME;BTS - Services;Gestion de la PME;;43.05037, 2.2196;20;158;95;135;;12;3;56;21;26;14;41;23;1;9;4;9;56;15;;;7;1;29;7;13;10;7;64;8;3;7;1;3.0;6.0;6.0;;5;8;1;3;4;0;0;4;2;2;0;0.0;0;1;3;6;2;7;7;38.0;75.0;75.0;38.0;88.0;88.0;75.0;62.0;100.0;0.0;50.0;25.0;25.0;0.0;0.0;12.0;0.0;38.0;12.0;50.0;38.0;6.0;1.0;26.0;10.0;18.0;13.0;14.0;Autres candidats;11.0;Bacheliers professionnels toutes series;13.0;Bacheliers technologiques toutes series;31;Liste d'appel propre à cette formation;2_Lycées;2455;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=2455;49.0;20.0;56.0;24.0;;
2023;Public;0390812W;ENILBIO;39;Jura;Bourgogne-Franche-Comté;Besancon;Poligny;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques;formation sélective;BTS;ENILBIO - BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques;BTS - Agricole;QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques;;46.8342, 5.70505;32;233;123;228;;18;1;17;1;6;0;187;5;1;1;0;3;52;2;;;18;1;16;1;6;0;12;52;10;7;10;0;7.0;10.0;10.0;;0;5;4;1;0;5;0;4;1;0;0;0.0;1;0;0;0;0;4;4;70.0;100.0;100.0;70.0;80.0;80.0;0.0;0.0;50.0;0.0;80.0;20.0;0.0;0.0;0.0;80.0;20.0;20.0;0.0;0.0;0.0;17.0;1.0;17.0;1.0;6.0;0.0;12.0;Autres candidats;46.0;Bacheliers professionnels toutes series;6.0;;;Liste d'appel propre à cette formation;2_Lycées;5174;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=5174;94.0;49.0;38.0;13.0;;
2023;Privé sous contrat d'association;0593007Y;Lycée Frédéric OZANAM;59;Nord;Hauts-de-France;Lille;Lille;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;formation sélective;BTS;Lycée Frédéric OZANAM - BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;BTS - Production;Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;;50.6396, 3.08675;18;249;13;249;;67;11;64;21;30;8;88;0;0;0;0;0;212;0;;;66;11;63;20;30;8;53;45;20;0;20;0;9.0;18.0;18.0;;5;18;7;5;6;2;0;10;7;1;0;0.0;1;4;3;8;0;18;18;45.0;90.0;90.0;0.0;100.0;100.0;44.0;28.0;90.0;0.0;56.0;39.0;6.0;0.0;0.0;39.0;6.0;28.0;22.0;33.0;17.0;20.0;4.0;8.0;2.0;12.0;4.0;5.0;Autres candidats;40.0;Bacheliers professionnels toutes series;19.0;Bacheliers technologiques toutes series;8;Liste d'appel propre à cette formation;2_Lycées;6944;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=6944;29.0;63.0;13.0;24.0;;
2023;Public;0110007Y;Lycée Jules Fil;11;Aude;Occitanie;Montpellier;Carcassonne;BTS - Production - Electrotechnique;formation sélective;BTS;Lycée Jules Fil - BTS - Production - Electrotechnique;BTS - Production;Electrotechnique;;43.2138, 2.37136;30;423;77;415;;12;6;26;9;61;22;316;8;0;2;2;4;106;6;;;9;5;23;8;58;21;16;95;24;2;20;3;8.0;21.0;21.0;;8;16;1;5;10;8;0;4;9;1;2;0.0;1;4;7;12;0;16;16;33.0;88.0;88.0;8.0;100.0;100.0;75.0;50.0;67.0;0.0;25.0;56.0;6.0;12.0;0.0;6.0;6.0;31.0;25.0;62.0;44.0;5.0;2.0;25.0;9.0;53.0;20.0;12.0;Autres candidats;19.0;Bacheliers professionnels toutes series;57.0;Bacheliers technologiques toutes series;25;Liste d'appel propre à cette formation;2_Lycées;2450;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=2450;85.0;10.0;27.0;63.0;;
2023;Public;0430020N;Lycée Charles et Adrien Dupuy;43;Haute-Loire;Auvergne-Rhône-Alpes;Clermont-Ferrand;Le Puy-en-Velay;BTS - Services - Métiers de l'audio-visuel opt : techn. d'ingeniérie et exploit. équipements;formation sélective;BTS;Lycée Charles et Adrien Dupuy - BTS - Services - Métiers de l'audio-visuel opt : techn. d'ingeniérie et exploit. équipements;BTS - Services;Métiers de l'audio-visuel opt : techn. d'ingeniérie et exploit. équipements;;45.0359, 3.8851;5;160;26;160;;62;4;24;4;17;4;57;0;0;0;0;0;47;0;;;11;0;9;2;15;4;12;11;4;1;4;0;2.0;3.0;4.0;;1;3;0;2;1;1;0;1;1;1;0;0.0;0;2;0;0;0;3;3;50.0;75.0;100.0;25.0;100.0;100.0;0.0;33.0;75.0;0.0;33.0;33.0;33.0;0.0;0.0;0.0;0.0;67.0;67.0;33.0;0.0;1.0;0.0;2.0;1.0;7.0;1.0;1.0;Autres candidats;2.0;Bacheliers professionnels toutes series;13.0;Bacheliers technologiques toutes series;2;Liste d'appel propre à cette formation;2_Lycées;5386;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=5386;10.0;13.0;13.0;73.0;;
2023;Public;0940114N;Lycée Antoine de Saint Exupery;94;Val-de-Marne;Ile-de-France;Créteil;Créteil;BTS - Services - Support à l'action managériale;formation sélective;BTS;Lycée Antoine de Saint Exupery - BTS - Services - Support à l'action managériale;BTS - Services;Support à l'action managériale;;48.7828, 2.46266;35;780;543;780;;30;14;277;115;266;137;207;0;0;0;0;0;419;0;;;20;7;125;46;220;108;54;110;35;24;35;0;18.0;31.0;31.0;;13;26;2;10;14;9;0;12;11;2;1;0.0;0;3;11;7;6;26;26;51.0;89.0;89.0;69.0;100.0;100.0;27.0;50.0;74.0;0.0;46.0;42.0;8.0;4.0;0.0;8.0;0.0;38.0;12.0;54.0;42.0;3.0;2.0;32.0;15.0;60.0;27.0;15.0;Autres candidats;6.0;Bacheliers professionnels toutes series;144.0;Bacheliers technologiques toutes series;71;Liste d'appel propre à cette formation;2_Lycées;11374;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=11374;27.0;3.0;30.0;67.0;;
2023;Public;0690128P;Lycée Edouard Branly;69;Rhône;Auvergne-Rhône-Alpes;Lyon;Lyon 5e  Arrondissement;BTS - Production - Electrotechnique;formation sélective;BTS;Lycée Edouard Branly - BTS - Production - Electrotechnique;BTS - Production;Electrotechnique;;45.7527, 4.79112;30;540;18;513;;25;6;155;45;204;88;129;27;3;0;9;15;289;3;;;17;3;131;35;113;41;28;137;30;0;27;3;5.0;22.0;23.0;;11;26;2;9;15;4;1;13;9;2;1;0.0;1;1;10;15;0;23;23;17.0;73.0;77.0;0.0;88.0;88.0;58.0;42.0;87.0;4.0;50.0;35.0;8.0;4.0;0.0;8.0;4.0;35.0;4.0;58.0;38.0;12.0;4.0;45.0;18.0;54.0;18.0;26.0;Autres candidats;28.0;Bacheliers professionnels toutes series;88.0;Bacheliers technologiques toutes series;140;Liste d'appel propre à cette formation;2_Lycées;8249;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=8249;45.0;14.0;49.0;38.0;6319j;
2023;Public;0260015A;Lycée Alain Borne;26;Drôme;Auvergne-Rhône-Alpes;Grenoble;Montélimar;BTS - Services - Commerce International (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);formation sélective;BTS;Lycée Alain Borne - BTS - Services - Commerce International (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Services;Commerce International;;44.5555, 4.74664;32;431;248;426;;88;20;167;77;71;43;100;5;0;4;0;1;227;0;;;68;13;87;40;31;15;41;148;31;21;31;0;4.0;26.0;26.0;;9;24;9;8;7;7;0;9;10;5;0;0.0;4;4;7;6;3;22;22;13.0;84.0;84.0;68.0;92.0;92.0;25.0;38.0;77.0;0.0;38.0;42.0;21.0;0.0;0.0;38.0;17.0;33.0;17.0;29.0;29.0;48.0;10.0;51.0;23.0;19.0;9.0;30.0;Autres candidats;89.0;Bacheliers professionnels toutes series;24.0;Bacheliers technologiques toutes series;105;Liste d'appel propre à cette formation;2_Lycées;3613;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=3613;50.0;43.0;46.0;11.0;;
2023;Public;0540040A;Lycée Frédéric Chopin;54;Meurthe-et-Moselle;Grand Est;Nancy-Metz;Nancy;BTS - Services - Commerce International;formation sélective;BTS;Lycée Frédéric Chopin - BTS - Services - Commerce International;BTS - Services;Commerce International;;48.6801, 6.16683;35;1129;627;1119;;363;88;325;116;101;50;330;10;0;5;0;5;509;0;;;244;52;163;53;28;10;74;214;38;24;38;0;9.0;34.0;35.0;;15;30;13;15;2;8;0;10;14;5;1;0.0;10;9;1;5;3;26;26;24.0;89.0;92.0;63.0;87.0;87.0;17.0;50.0;79.0;0.0;33.0;47.0;17.0;3.0;0.0;43.0;33.0;50.0;30.0;7.0;3.0;86.0;23.0;89.0;35.0;7.0;3.0;32.0;Autres candidats;244.0;Bacheliers professionnels toutes series;9.0;Bacheliers technologiques toutes series;162;Liste d'appel propre à cette formation;2_Lycées;6253;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=6253;36.0;55.0;42.0;2.0;HgMhY;
2023;Public;9760127J;Lycée Younoussa Bamana;976;Mayotte;Mayotte;Mayotte;Mamoudzou;BTS - Services - Services informatiques aux organisations;formation sélective;BTS;Lycée Younoussa Bamana - BTS - Services - Services informatiques aux organisations;BTS - Services;Services informatiques aux organisations;;-12.7809, 45.2279;24;632;266;632;;153;79;229;140;109;59;141;0;0;0;0;0;150;0;;;48;20;43;27;46;27;13;62;24;1;24;0;6.0;19.0;19.0;;10;20;8;7;5;4;0;14;5;1;0;0.0;2;2;2;9;0;20;20;25.0;79.0;79.0;4.0;100.0;100.0;45.0;50.0;83.0;0.0;70.0;25.0;5.0;0.0;0.0;40.0;10.0;35.0;10.0;25.0;10.0;21.0;10.0;19.0;11.0;16.0;9.0;6.0;Autres candidats;33.0;Bacheliers professionnels toutes series;32.0;Bacheliers technologiques toutes series;38;Liste d'appel propre à cette formation;2_Lycées;15013;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=15013;14.0;34.0;40.0;26.0;QY91W;
